Band,Range,Description,PartNo,MSRP List Price,Standard Channel SKU,Unnamed: 6
E,120001-240000,IVX Ent Cloud (Yrl Sub Pk) (DE) 1:1TE,IVXPDEE-AA,1.08,IVXPDEE-AAEA,
F,240001-600000,IVX Ent Cloud (Yrl Sub Pk) (DE) 1:1TE,IVXPDEE-AA,0.96,IVXPDEE-AAFA,
G,600001-1200000,IVX Ent Cloud (Yrl Sub Pk) (DE) 1:1TE,IVXPDEE-AA,0.86,IVXPDEE-AAGA,
H,1200001-2400000,IVX Ent Cloud (Yrl Sub Pk) (DE) 1:1TE,IVXPDEE-AA,0.8,IVXPDEE-AAHA,
I,2400001-6000000,IVX Ent Cloud (Yrl Sub Pk) (DE) 1:1TE,IVXPDEE-AA,0.71,IVXPDEE-AAIA,
,Device to Cloud Defense (SaaS Only),,,,,
MVA-DE,"Trellix Advanced (Germany Data Center)
LICENSE: Per User with up to 5 devices per user
DELIVERABLE: Software as a Service (SaaS) with activation email.
MANAGEMENT:  ePO - SaaS providing cloud-based console for multiple admins with role-based controls for dashboards, policies, deployments, updates, reporting, and more.
FEATURES:  Proactively stop advanced threats and attack campaigns at your endpoints to keep your users and data safe.
1.	Prioritized & predictive threat intelligence with security risk advisor for endpoints & prescriptive policy recommendations (Trellix Insights).
2.	Integrated next-gen AV preventive controls including static and dynamic machine learning, exploit detection, behavior monitoring, web protection for suspicious sites & downloads, firewall, application containment, device control for ports & USB, Trellix Native Drive Encryption, rollback remediation, and optional management of native security controls for Windows 10.
DOWNLOADS:  Trellix Agent with optional modules including  Protection for Native Security, Endpoint Security for Windows, Endpoint Security for macOS, Endpoint Security for Linux, Device Control for Windows & MacOS and Trellix Native Drive Encryption for Windows & MacOS.
CLOUD SERVICES:  Trellix Insights
RESTRICTIONS:  Please see product documentation for details as some features may vary depending on the Operating System. For further exceptions, please refer to the Quoting Handbook.",,,,,
,Subscription Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,5-250,Trellix Advanced (DE) 1:1TE,MVADEE-AA,260.5,MVADEE-AA-AA,
B,251-1000,Trellix Advanced (DE) 1:1TE,MVADEE-AA,229.49,MVADEE-AA-BA,
C,1001-2000,Trellix Advanced (DE) 1:1TE,MVADEE-AA,196.65,MVADEE-AA-CA,
D,2001-5000,Trellix Advanced (DE) 1:1TE,MVADEE-AA,169.31,MVADEE-AA-DA,
E,5001-10000,Trellix Advanced (DE) 1:1TE,MVADEE-AA,150.36,MVADEE-AA-EA,
F,10001-+,Trellix Advanced (DE) 1:1TE,MVADEE-AA,131.39,MVADEE-AA-FA,
MVAU-DE,"Trellix Advanced - Upgrade (Germany Data Center)
LICENSE: Per User with up to 5 devices per user
DELIVERABLE: Software as a Service (SaaS) with activation email.
MANAGEMENT:  ePO - SaaS providing cloud-based console for multiple admins with role-based controls for dashboards, policies, deployments, updates, reporting, and more.
FEATURES:  Proactively stop advanced threats and attack campaigns at your endpoints to keep your users and data safe.
1.	Prioritized & predictive threat intelligence with security risk advisor for endpoints & prescriptive policy recommendations (Trellix Insights).
2.	Integrated next-gen AV preventive controls including static and dynamic machine learning, exploit detection, behavior monitoring, web protection for suspicious sites & downloads, firewall, application containment, device control for ports & USB, Trellix Native Drive Encryption, rollback remediation, and optional management of native security controls for Windows 10.
DOWNLOADS:  Trellix Agent with optional modules including  Protection for Native Security, Endpoint Security for Windows, Endpoint Security for macOS, Endpoint Security for Linux, Device Control for Windows & MacOS and Trellix Native Drive Encryption for Windows & MacOS.
CLOUD SERVICES:  Trellix Insights
RESTRICTIONS:  Please see product documentation for details as some features may vary depending on the Operating System. For further exceptions, please refer to the Quoting Handbook.",,,,,
,Upgrade Subscription Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,5-250,Trellix Advanced (DE) UPGD 1:1TE,MVADEE-DA,260.5,MVADEE-DA-AA,
B,251-1000,Trellix Advanced (DE) UPGD 1:1TE,MVADEE-DA,229.49,MVADEE-DA-BA,
C,1001-2000,Trellix Advanced (DE) UPGD 1:1TE,MVADEE-DA,196.65,MVADEE-DA-CA,
D,2001-5000,Trellix Advanced (DE) UPGD 1:1TE,MVADEE-DA,169.31,MVADEE-DA-DA,
E,5001-10000,Trellix Advanced (DE) UPGD 1:1TE,MVADEE-DA,150.36,MVADEE-DA-EA,
F,10001-+,Trellix Advanced (DE) UPGD 1:1TE,MVADEE-DA,131.39,MVADEE-DA-FA,
MVP-DE,"Trellix Premium (Germany Data Center)
LICENSE: Per User with up to 5 devices per user
DELIVERABLE: Software as a Service (SaaS) with activation email.
MANAGEMENT:  ePO - SaaS providing cloud-based console for multiple admins with role-based controls for dashboards, policies, deployments, updates, reporting, and more.
FEATURES:  Premium defense for your endpoints with ability to prevent, detect, and response to threat attacks and data loss incidents.
1.	Prioritized & predictive threat intelligence with security risk advisor for endpoints & prescriptive policy recommendations (Trellix Insights).
2.	Integrated next-gen AV preventive controls including static and dynamic machine learning, exploit detection, behavior monitoring, web protection for suspicious sites & downloads, firewall, application containment, device control for ports & USB, Trellix Native Drive Encryption, rollback remediation, and optional management of native security controls for Windows 10.
3.	Protect accidental and malicious data loss through common channels at the endpoint such as: email, web posting, printing, USB drives, uploading to the cloud and meet industry & government compliance (GDPR,PCI,HIPAA) to protected intellectual property at the same time.
4.	Endpoint detection, investigation and response (EDR) with continuous endpoint monitoring, 30-day event storage, advanced threat hunting with real-time searches, AI-guided investigation and response, reputation management and integrations with partner products (e.g. SIEM, Threat Intelligence).
DOWNLOADS:  Trellix Agent with optional modules including Protection for Native Security, Endpoint Security for Windows, Endpoint Security for macOS, Endpoint Security for Linux, DXL Local Broker, Device Control for Windows & MacOS, Trellix Native Drive Encryption for Windows & MacOS, Data Loss Prevention Endpoint for Windows & MacOS, and Trellix EDR for Windows, MacOS, & Linux.
CLOUD SERVICES:  Trellix Insights & Trellix EDR, Threat Intelligence Exchange - SaaS
RESTRICTIONS:  Please see product documentation for details as some features may vary depending on the Operating System. For further exceptions, please refer to the Quoting Handbook.",,,,,
,Subscription Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,5-250,Trellix Premium (DE) 1:1TE,MVPDEE-AA,483.71,MVPDEE-AA-AA,
B,251-1000,Trellix Premium (DE) 1:1TE,MVPDEE-AA,435.36,MVPDEE-AA-BA,
C,1001-2000,Trellix Premium (DE) 1:1TE,MVPDEE-AA,383.13,MVPDEE-AA-CA,
D,2001-5000,Trellix Premium (DE) 1:1TE,MVPDEE-AA,333.34,MVPDEE-AA-DA,
E,5001-10000,Trellix Premium (DE) 1:1TE,MVPDEE-AA,316.67,MVPDEE-AA-EA,
F,10001-+,Trellix Premium (DE) 1:1TE,MVPDEE-AA,293.07,MVPDEE-AA-FA,
MVPU-DE,"Trellix Premium - Upgrade (Germany Data Center)
LICENSE: Per User with up to 5 devices per user
DELIVERABLE: Software as a Service (SaaS) with activation email.
MANAGEMENT:  ePO - SaaS providing cloud-based console for multiple admins with role-based controls for dashboards, policies, deployments, updates, reporting, and more.
FEATURES:  Premium defense for your endpoints with ability to prevent, detect, and response to threat attacks and data loss incidents.
1.	Prioritized & predictive threat intelligence with security risk advisor for endpoints & prescriptive policy recommendations (Trellix Insights).
2.	Integrated next-gen AV preventive controls including static and dynamic machine learning, exploit detection, behavior monitoring, web protection for suspicious sites & downloads, firewall, application containment, device control for ports & USB, Trellix Native Drive Encryption, rollback remediation, and optional management of native security controls for Windows 10.
3.	Protect accidental and malicious data loss through common channels at the endpoint such as: email, web posting, printing, USB drives, uploading to the cloud and meet industry & government compliance (GDPR,PCI,HIPAA) to protected intellectual property at the same time.
4.	Endpoint detection, investigation and response (EDR) with continuous endpoint monitoring, 30-day event storage, advanced threat hunting with real-time searches, AI-guided investigation and response, reputation management and integrations with partner products (e.g. SIEM, Threat Intelligence).
DOWNLOADS:  Trellix Agent with optional modules including Protection for Native Security, Endpoint Security for Windows, Endpoint Security for macOS, Endpoint Security for Linux, DXL Local Broker, Device Control for Windows & MacOS, Trellix Native Drive Encryption for Windows & MacOS, Data Loss Prevention Endpoint for Windows & MacOS, and Trellix EDR for Windows, MacOS, & Linux.
CLOUD SERVICES:  Trellix Insights & Trellix EDR, Threat Intelligence Exchange - SaaS
RESTRICTIONS:  Please see product documentation for details as some features may vary depending on the Operating System. For further exceptions, please refer to the Quoting Handbook.",,,,,
,Upgrade Subscription Offering,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,5-250,Trellix Premium (DE) UPGD 1:1TE,MVPDEE-DA,483.71,MVPDEE-DA-AA,
B,251-1000,Trellix Premium (DE) UPGD 1:1TE,MVPDEE-DA,435.36,MVPDEE-DA-BA,
C,1001-2000,Trellix Premium (DE) UPGD 1:1TE,MVPDEE-DA,383.13,MVPDEE-DA-CA,
D,2001-5000,Trellix Premium (DE) UPGD 1:1TE,MVPDEE-DA,333.34,MVPDEE-DA-DA,
E,5001-10000,Trellix Premium (DE) UPGD 1:1TE,MVPDEE-DA,316.67,MVPDEE-DA-EA,
F,10001-+,Trellix Premium (DE) UPGD 1:1TE,MVPDEE-DA,293.07,MVPDEE-DA-FA,
,Protection and EDR (SaaS & On-Premise),,,,,
TRXHX-DE,"Trellix Advanced Endpoint Security with Forensics (Germany Data Center)
LICENSE: Per User
DELIVERABLE: Software as a Service (SaaS) with activation email and/or software download for on-premises deployment. IaaS in AWS for Trellix Endpoint Security (HX)
MANAGEMENT:  ePO - SaaS, ePO - On-prem, ePO - IaaS, Endpoint Security (HX)- Cloud HX, Endpoint Security (HX) – vHX, Threat Intelligence Exchange (TIE), Threat Intelligence Exchange - SaaS and Data Exchange Layer (DXL).
FEATURES INCLUDED: Unified Trellix EDR with Forensics (EDRF) client combines Trellix Endpoint Security HX and Trellix EDR traces, offering comprehensive detection, investigation, forensics, and response for Windows, macOS, and Linux platforms for on-prem environments, Protection for Native Security, Endpoint Security for Windows, macOS, and Linux Platforms, Device Control, Command Line Scanner, Application Control for PCs, Trellix Insights for profiling ""Top Attacks"" with guidance to improve protection, and access to deploy Strategic Innovation Alliance (SIA) partner products. HX Controller deployment options include HW, HW DMZ, Virtual Appliance (VA), VA DMZ and Cloud. Up to 10 VA for HX  included in the subscription cost but must be quoted separately. HW appliance and Cloud HX deployment SKUs need to be purchased separately. Quotes and Orders must additionally include the required number of deployment option physical/virtual appliances if required by customer - for corresponding appliance activation keys.
RESTRICTIONS: Limited to a maximum of 5 devices per User. ePO - SaaS does not support all product features. Refer to specific product documentation for the latest compatibility with ePO - SaaS. This entitlement includes ePO - SaaS Cloud tenancy located in Germany data center only. EDR Cloud Capabilities are not part of the offering. For further exceptions, please refer to the Quoting Handbook.",,,,,
,Subscription Offering - 2 Way,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,100-250,Tlx Adv EP Sec w/ Frnsics(DE) 2W 1:1TE,TRXHX2WDEE-AA,250.22,TRXHX2WDEE-AA-AA,
B,251-1000,Tlx Adv EP Sec w/ Frnsics(DE) 2W 1:1TE,TRXHX2WDEE-AA,224.37,TRXHX2WDEE-AA-BA,
C,1001-2000,Tlx Adv EP Sec w/ Frnsics(DE) 2W 1:1TE,TRXHX2WDEE-AA,198.44,TRXHX2WDEE-AA-CA,
D,2001-5000,Tlx Adv EP Sec w/ Frnsics(DE) 2W 1:1TE,TRXHX2WDEE-AA,172.57,TRXHX2WDEE-AA-DA,
E,5001-10000,Tlx Adv EP Sec w/ Frnsics(DE) 2W 1:1TE,TRXHX2WDEE-AA,163.92,TRXHX2WDEE-AA-EA,
F,10001-+,Tlx Adv EP Sec w/ Frnsics(DE) 2W 1:1TE,TRXHX2WDEE-AA,155.32,TRXHX2WDEE-AA-FA,
,Subscription Offering - 1 Way,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,100-250,Tlx Adv EP Sec w/ Frnsics(DE) 1W 1:1TE,TRXHX1WDEE-AA,275.23,TRXHX1WDEE-AA-AA,
B,251-1000,Tlx Adv EP Sec w/ Frnsics(DE) 1W 1:1TE,TRXHX1WDEE-AA,246.77,TRXHX1WDEE-AA-BA,
C,1001-2000,Tlx Adv EP Sec w/ Frnsics(DE) 1W 1:1TE,TRXHX1WDEE-AA,218.3,TRXHX1WDEE-AA-CA,
D,2001-5000,Tlx Adv EP Sec w/ Frnsics(DE) 1W 1:1TE,TRXHX1WDEE-AA,189.84,TRXHX1WDEE-AA-DA,
E,5001-10000,Tlx Adv EP Sec w/ Frnsics(DE) 1W 1:1TE,TRXHX1WDEE-AA,180.34,TRXHX1WDEE-AA-EA,
F,10001-+,Tlx Adv EP Sec w/ Frnsics(DE) 1W 1:1TE,TRXHX1WDEE-AA,170.86,TRXHX1WDEE-AA-FA,
,Subscription Offering - Offline,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,100-250,Tlx Adv EP Sec w/ Frnsics(DE) OF 1:1TE,TRXHXOFDEE-AA,287.74,TRXHXOFDEE-AA-AA,
B,251-1000,Tlx Adv EP Sec w/ Frnsics(DE) OF 1:1TE,TRXHXOFDEE-AA,258.01,TRXHXOFDEE-AA-BA,
C,1001-2000,Tlx Adv EP Sec w/ Frnsics(DE) OF 1:1TE,TRXHXOFDEE-AA,228.23,TRXHXOFDEE-AA-CA,
D,2001-5000,Tlx Adv EP Sec w/ Frnsics(DE) OF 1:1TE,TRXHXOFDEE-AA,198.44,TRXHXOFDEE-AA-DA,
E,5001-10000,Tlx Adv EP Sec w/ Frnsics(DE) OF 1:1TE,TRXHXOFDEE-AA,188.52,TRXHXOFDEE-AA-EA,
F,10001-+,Tlx Adv EP Sec w/ Frnsics(DE) OF 1:1TE,TRXHXOFDEE-AA,178.59,TRXHXOFDEE-AA-FA,
TRXHXU-DE,"Trellix Advanced Endpoint Security with Forensics - Upgrade (Germany Data Center)
LICENSE: Per User
DELIVERABLE: Software as a Service (SaaS) with activation email and/or software download for on-premises deployment. IaaS in AWS for Trellix Endpoint Security (HX)
MANAGEMENT:  ePO - SaaS, ePO - On-prem, ePO - IaaS, Endpoint Security (HX)- Cloud HX, Endpoint Security (HX) – vHX, Threat Intelligence Exchange (TIE), Threat Intelligence Exchange - SaaS and Data Exchange Layer (DXL).
FEATURES INCLUDED: Unified Trellix EDR with Forensics (EDRF) client combines Trellix Endpoint Security HX and Trellix EDR traces, offering comprehensive detection, investigation, forensics, and response for Windows, macOS, and Linux platforms for on-prem environments, Protection for Native Security, Endpoint Security for Windows, macOS, and Linux Platforms, Device Control, Command Line Scanner, Application Control for PCs, Trellix Insights for profiling ""Top Attacks"" with guidance to improve protection, and access to deploy Strategic Innovation Alliance (SIA) partner products. HX Controller deployment options include HW, HW DMZ, Virtual Appliance (VA), VA DMZ and Cloud. Up to 10 VA for HX  included in the subscription cost but must be quoted separately. HW appliance and Cloud HX deployment SKUs need to be purchased separately. Quotes and Orders must additionally include the required number of deployment option physical/virtual appliances if required by customer - for corresponding appliance activation keys.
RESTRICTIONS: Limited to a maximum of 5 devices per User. ePO - SaaS does not support all product features. Refer to specific product documentation for the latest compatibility with ePO - SaaS. This entitlement includes ePO - SaaS Cloud tenancy located in Germany data center only. EDR Cloud Capabilities are not part of the offering. For further exceptions, please refer to the Quoting Handbook.",,,,,
,Upgrade Subscription Offering - 2 Way,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,100-250,Tlx Adv EP Sec w/ Fnsc(DE) 2W UPG 1:1 TE,TRXHX2WDEE-DA,250.22,TRXHX2WDEE-DA-AA,
B,251-1000,Tlx Adv EP Sec w/ Fnsc(DE) 2W UPG 1:1 TE,TRXHX2WDEE-DA,224.37,TRXHX2WDEE-DA-BA,
C,1001-2000,Tlx Adv EP Sec w/ Fnsc(DE) 2W UPG 1:1 TE,TRXHX2WDEE-DA,198.44,TRXHX2WDEE-DA-CA,
D,2001-5000,Tlx Adv EP Sec w/ Fnsc(DE) 2W UPG 1:1 TE,TRXHX2WDEE-DA,172.57,TRXHX2WDEE-DA-DA,
E,5001-10000,Tlx Adv EP Sec w/ Fnsc(DE) 2W UPG 1:1 TE,TRXHX2WDEE-DA,163.92,TRXHX2WDEE-DA-EA,
F,10001-+,Tlx Adv EP Sec w/ Fnsc(DE) 2W UPG 1:1 TE,TRXHX2WDEE-DA,155.32,TRXHX2WDEE-DA-FA,
,Upgrade Subscription Offering - 1 Way,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,100-250,Tlx Adv EP Sec w/ Fnsc(DE) 1W UPG 1:1 TE,TRXHX1WDEE-DA,275.23,TRXHX1WDEE-DA-AA,
B,251-1000,Tlx Adv EP Sec w/ Fnsc(DE) 1W UPG 1:1 TE,TRXHX1WDEE-DA,246.77,TRXHX1WDEE-DA-BA,
C,1001-2000,Tlx Adv EP Sec w/ Fnsc(DE) 1W UPG 1:1 TE,TRXHX1WDEE-DA,218.3,TRXHX1WDEE-DA-CA,
D,2001-5000,Tlx Adv EP Sec w/ Fnsc(DE) 1W UPG 1:1 TE,TRXHX1WDEE-DA,189.84,TRXHX1WDEE-DA-DA,
E,5001-10000,Tlx Adv EP Sec w/ Fnsc(DE) 1W UPG 1:1 TE,TRXHX1WDEE-DA,180.34,TRXHX1WDEE-DA-EA,
F,10001-+,Tlx Adv EP Sec w/ Fnsc(DE) 1W UPG 1:1 TE,TRXHX1WDEE-DA,170.86,TRXHX1WDEE-DA-FA,
,Upgrade Subscription Offering - Offline,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,100-250,Tlx Adv EP Sec w/ Fnsc(DE) OF UPG 1:1 TE,TRXHXOFDEE-DA,287.74,TRXHXOFDEE-DA-AA,
B,251-1000,Tlx Adv EP Sec w/ Fnsc(DE) OF UPG 1:1 TE,TRXHXOFDEE-DA,258.01,TRXHXOFDEE-DA-BA,
C,1001-2000,Tlx Adv EP Sec w/ Fnsc(DE) OF UPG 1:1 TE,TRXHXOFDEE-DA,228.23,TRXHXOFDEE-DA-CA,
D,2001-5000,Tlx Adv EP Sec w/ Fnsc(DE) OF UPG 1:1 TE,TRXHXOFDEE-DA,198.44,TRXHXOFDEE-DA-DA,
E,5001-10000,Tlx Adv EP Sec w/ Fnsc(DE) OF UPG 1:1 TE,TRXHXOFDEE-DA,188.52,TRXHXOFDEE-DA-EA,
F,10001-+,Tlx Adv EP Sec w/ Fnsc(DE) OF UPG 1:1 TE,TRXHXOFDEE-DA,178.59,TRXHXOFDEE-DA-FA,
TRXE1-DE,"Trellix Endpoint Security Suite (Germany Data Center)
LICENSE: Per User
DELIVERABLE: Software as a Service (SaaS) with activation email and/or software download for on-premises deployment. IaaS in AWS for Trellix Endpoint Security (HX)
MANAGEMENT:  ePO - SaaS, ePO - On-prem, ePO - IaaS, Endpoint Security (HX)- Cloud HX, Endpoint Security (HX) – vHX, Threat Intelligence Exchange (TIE), Threat Intelligence Exchange - SaaS and Data Exchange Layer (DXL).
FEATURES INCLUDED: Unified Trellix EDR with Forensics (EDRF) platform combines Trellix Endpoint Security HX and Trellix EDR, offering advanced detection, investigation, forensics, and response for Windows, macOS, and Linux platforms in both On-Prem and SaaS environments, Protection for Native Security, Endpoint Security for Windows, macOS, and Linux Platforms, Device Control, Command Line Scanner, Application Control for PCs, Trellix Insights for profiling ""Top Attacks"" with guidance to improve protection, and access to deploy Strategic Innovation Alliance (SIA) partner products. HX Controller deployment options include HW, HW DMZ, Virtual Appliance (VA), VA DMZ and Cloud. Upto 10 VA for HX included in the subscription but must be quoted separately. HW appliance and Cloud HX deployment SKUs need to be purchased separately. Quotes and Orders must additionally include the required number of deployment option physical/virtual appliances if required by customer - for corresponding appliance activation keys.
RESTRICTIONS: Limited to maximum of 5 devices per User. ePO - SaaS does not support all product features. Refer to specific product documentation for the latest compatibility with ePO - SaaS. This entitlement includes ePO - SaaS and Trellix EDR Cloud tenancies located in Germany data center only. Cloud HX (if purchased separately) tenancy will be in Germany data center only. For further exceptions, please refer to the Quoting Handbook.",,,,,
,Subscription Offering - 2 Way,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,100-250,Trellix Endpnt Sec Suite (DE) 1:1TE,TRXE1DEE-AA,305.25,TRXE1DEE-AA-AA,
B,251-1000,Trellix Endpnt Sec Suite (DE) 1:1TE,TRXE1DEE-AA,273.72,TRXE1DEE-AA-BA,
C,1001-2000,Trellix Endpnt Sec Suite (DE) 1:1TE,TRXE1DEE-AA,242.14,TRXE1DEE-AA-CA,
D,2001-5000,Trellix Endpnt Sec Suite (DE) 1:1TE,TRXE1DEE-AA,210.51,TRXE1DEE-AA-DA,
E,5001-10000,Trellix Endpnt Sec Suite (DE) 1:1TE,TRXE1DEE-AA,199.98,TRXE1DEE-AA-EA,
F,10001-+,Trellix Endpnt Sec Suite (DE) 1:1TE,TRXE1DEE-AA,189.48,TRXE1DEE-AA-FA,
,Subscription Offering - 1 Way,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,100-250,Trellix Endpnt Sec Suite 1W(DE) 1:1 TE,TRXE11WDEE-AA,335.8,TRXE11WDEE-AA-AA,
B,251-1000,Trellix Endpnt Sec Suite 1W(DE) 1:1 TE,TRXE11WDEE-AA,301.08,TRXE11WDEE-AA-BA,
C,1001-2000,Trellix Endpnt Sec Suite 1W(DE) 1:1 TE,TRXE11WDEE-AA,266.35,TRXE11WDEE-AA-CA,
D,2001-5000,Trellix Endpnt Sec Suite 1W(DE) 1:1 TE,TRXE11WDEE-AA,231.58,TRXE11WDEE-AA-DA,
E,5001-10000,Trellix Endpnt Sec Suite 1W(DE) 1:1 TE,TRXE11WDEE-AA,219.98,TRXE11WDEE-AA-EA,
F,10001-+,Trellix Endpnt Sec Suite 1W(DE) 1:1 TE,TRXE11WDEE-AA,208.43,TRXE11WDEE-AA-FA,
,Subscription Offering - Offline,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,100-250,Trellix Endpnt Sec Suite OF(DE) 1:1 TE,TRXE1OFDEE-AA,351.04,TRXE1OFDEE-AA-AA,
B,251-1000,Trellix Endpnt Sec Suite OF(DE) 1:1 TE,TRXE1OFDEE-AA,314.78,TRXE1OFDEE-AA-BA,
C,1001-2000,Trellix Endpnt Sec Suite OF(DE) 1:1 TE,TRXE1OFDEE-AA,278.45,TRXE1OFDEE-AA-CA,
D,2001-5000,Trellix Endpnt Sec Suite OF(DE) 1:1 TE,TRXE1OFDEE-AA,242.11,TRXE1OFDEE-AA-DA,
E,5001-10000,Trellix Endpnt Sec Suite OF(DE) 1:1 TE,TRXE1OFDEE-AA,229.99,TRXE1OFDEE-AA-EA,
F,10001-+,Trellix Endpnt Sec Suite OF(DE) 1:1 TE,TRXE1OFDEE-AA,217.91,TRXE1OFDEE-AA-FA,
TRXE1U-DE,"Trellix Endpoint Security Suite - Upgrade (Germany Data Center)
LICENSE: Per User
DELIVERABLE: Software as a Service (SaaS) with activation email and/or software download for on-premises deployment. IaaS in AWS for Trellix Endpoint Security (HX)
MANAGEMENT:  ePO - SaaS, ePO - On-prem, ePO - IaaS, Endpoint Security (HX)- Cloud HX, Endpoint Security (HX) – vHX, Threat Intelligence Exchange (TIE), Threat Intelligence Exchange - SaaS and Data Exchange Layer (DXL).
FEATURES INCLUDED: Unified Trellix EDR with Forensics (EDRF) platform combines Trellix Endpoint Security HX and Trellix EDR, offering advanced detection, investigation, forensics, and response for Windows, macOS, and Linux platforms in both On-Prem and SaaS environments, Protection for Native Security, Endpoint Security for Windows, macOS, and Linux Platforms, Device Control, Command Line Scanner, Application Control for PCs, Trellix Insights for profiling ""Top Attacks"" with guidance to improve protection, and access to deploy Strategic Innovation Alliance (SIA) partner products. HX Controller deployment options include HW, HW DMZ, Virtual Appliance (VA), VA DMZ and Cloud. Upto 10 VA for HX included in the subscription but must be quoted separately. HW appliance and Cloud HX deployment SKUs need to be purchased separately. Quotes and Orders must additionally include the required number of deployment option physical/virtual appliances if required by customer - for corresponding appliance activation keys.
RESTRICTIONS: Limited to maximum of 5 devices per User. ePO - SaaS does not support all product features. Refer to specific product documentation for the latest compatibility with ePO - SaaS. This entitlement includes ePO - SaaS and Trellix EDR Cloud tenancies located in Germany data center only. Cloud HX (if purchased separately) tenancy will be in Germany data center only. For further exceptions, please refer to the Quoting Handbook.",,,,,
,Upgrade Subscription Offering - 2 Way,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,100-250,Trellix Endpnt Sec Suite UPGD(DE) 1:1TE,TRXE1DEE-DA,305.25,TRXE1DEE-DA-AA,
B,251-1000,Trellix Endpnt Sec Suite UPGD(DE) 1:1TE,TRXE1DEE-DA,273.72,TRXE1DEE-DA-BA,
C,1001-2000,Trellix Endpnt Sec Suite UPGD(DE) 1:1TE,TRXE1DEE-DA,242.14,TRXE1DEE-DA-CA,
D,2001-5000,Trellix Endpnt Sec Suite UPGD(DE) 1:1TE,TRXE1DEE-DA,210.51,TRXE1DEE-DA-DA,
E,5001-10000,Trellix Endpnt Sec Suite UPGD(DE) 1:1TE,TRXE1DEE-DA,199.98,TRXE1DEE-DA-EA,
F,10001-+,Trellix Endpnt Sec Suite UPGD(DE) 1:1TE,TRXE1DEE-DA,189.48,TRXE1DEE-DA-FA,
,Upgrade Subscription Offering - 1 Way,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,100-250,Tlx Endpnt Sec Suite 1W(DE) UPG 1:1 TE,TRXE11WDEE-DA,335.8,TRXE11WDEE-DA-AA,
B,251-1000,Tlx Endpnt Sec Suite 1W(DE) UPG 1:1 TE,TRXE11WDEE-DA,301.08,TRXE11WDEE-DA-BA,
C,1001-2000,Tlx Endpnt Sec Suite 1W(DE) UPG 1:1 TE,TRXE11WDEE-DA,266.35,TRXE11WDEE-DA-CA,
D,2001-5000,Tlx Endpnt Sec Suite 1W(DE) UPG 1:1 TE,TRXE11WDEE-DA,231.58,TRXE11WDEE-DA-DA,
E,5001-10000,Tlx Endpnt Sec Suite 1W(DE) UPG 1:1 TE,TRXE11WDEE-DA,219.98,TRXE11WDEE-DA-EA,
F,10001-+,Tlx Endpnt Sec Suite 1W(DE) UPG 1:1 TE,TRXE11WDEE-DA,208.43,TRXE11WDEE-DA-FA,
,Upgrade Subscription Offering - Offline,,,,,
,1yr Subscription with 1yr Thrive Essential,,,,,
A,100-250,Tlx Endpnt Sec Suite OF(DE) UPG 1:1 TE,TRXE1OFDEE-DA,351.04,TRXE1OFDEE-DA-AA,
B,251-1000,Tlx Endpnt Sec Suite OF(DE) UPG 1:1 TE,TRXE1OFDEE-DA,314.78,TRXE1OFDEE-DA-BA,
C,1001-2000,Tlx Endpnt Sec Suite OF(DE) UPG 1:1 TE,TRXE1OFDEE-DA,278.45,TRXE1OFDEE-DA-CA,
D,2001-5000,Tlx Endpnt Sec Suite OF(DE) UPG 1:1 TE,TRXE1OFDEE-DA,242.11,TRXE1OFDEE-DA-DA,
E,5001-10000,Tlx Endpnt Sec Suite OF(DE) UPG 1:1 TE,TRXE1OFDEE-DA,229.99,TRXE1OFDEE-DA-EA,
F,10001-+,Tlx Endpnt Sec Suite OF(DE) UPG 1:1 TE,TRXE1OFDEE-DA,217.91,TRXE1OFDEE-DA-FA,
